42000,7222,43263,853,43.0,55.0,41.0,33.0,29.0,31.0,41966,42027
42000,4084,24517,853,43.0,55.0,41.0,33.0,29.0,31.0,41980,42054
40200,12357,75959,1213,37.0,63.0,48.0,26.0,27.0,29.0,40171,40291
39900,6214,37479,195,36.0,66.0,40.0,22.0,13.0,6.0,39819,39989
42600,10203,64017,363,44.0,67.0,40.0,29.0,28.0,28.0,42394,42653
42600,10995,67664,363,44.0,67.0,40.0,29.0,28.0,28.0,42498,42613
42000,7218,43229,785,41.0,55.0,60.0,34.0,35.0,31.0,41880,42047
42000,7232,43355,785,41.0,55.0,60.0,34.0,35.0,31.0,41979,42037
42300,7291,43879,727,39.0,63.0,58.0,26.0,27.0,27.0,42284,42312
40800,9403,60861,72,33.0,50.0,41.0,25.0,23.0,14.0,40712,40863
41700,4077,24465,276,41.0,50.0,41.0,27.0,24.0,23.0,41577,41743
42900,7339,44315,310,43.0,55.0,41.0,32.0,32.0,29.0,42818,43080
39900,6968,41163,554,35.0,59.0,57.0,25.0,27.0,26.0,39832,39925
42000,7222,43263,365,35.0,61.0,40.0,23.0,22.0,22.0,41966,42029
42000,7222,43263,365,35.0,61.0,40.0,23.0,22.0,22.0,41966,42027
42000,7232,43355,365,35.0,61.0,40.0,23.0,22.0,22.0,41979,42030
40500,11518,70167,963,28.0,47.0,57.0,19.0,19.0,15.0,40379,40503
42600,4118,24772,825,43.0,62.0,41.0,29.0,27.0,21.0,42444,42604
42900,7343,44349,501,30.0,32.0,40.0,18.0,17.0,15.0,42884,42912
39600,3970,23679,165,51.0,70.0,40.0,35.0,34.0,31.0,39486,39664
41400,4067,24401,1112,42.0,58.0,60.0,34.0,32.0,27.0,41341,41490
40200,11515,70155,1086,31.0,49.0,60.0,21.0,23.0,24.0,40190,40202
42000,7239,43414,665,45.0,63.0,41.0,36.0,38.0,43.0,41980,42278
39600,3970,23679,406,44.0,60.0,41.0,30.0,31.0,26.0,39486,39651
40800,5094,31927,852,33.0,56.0,40.0,23.0,23.0,24.0,40750,40908
40800,6221,37518,852,33.0,56.0,40.0,23.0,23.0,24.0,40797,40925
42900,7343,44349,298,44.0,52.0,62.0,29.0,28.0,26.0,42884,42918
41100,7115,42272,1120,29.0,60.0,49.0,20.0,23.0,21.0,41096,41139
40500,11519,70168,1225,34.0,55.0,48.0,24.0,26.0,28.0,40448,40562
42000,7221,43252,332,33.0,63.0,41.0,23.0,22.0,21.0,41967,42014
42300,7291,43879,1089,35.0,51.0,60.0,25.0,26.0,27.0,42283,42310
42300,7291,43879,625,30.0,51.0,43.0,21.0,20.0,20.0,42283,42310
41100,7115,42272,296,45.0,53.0,57.0,44.0,43.0,42.0,41096,41146
41100,7102,42145,296,45.0,53.0,57.0,44.0,43.0,42.0,41043,41197
41400,6497,39050,1188,41.0,61.0,48.0,25.0,25.0,21.0,41375,41460
40500,1879,10388,1020,34.0,60.0,62.0,28.0,31.0,32.0,40330,40502
42300,12050,74400,1062,38.0,60.0,55.0,28.0,31.0,30.0,42200,42305
42300,12050,74400,1062,38.0,60.0,55.0,28.0,31.0,30.0,42200,42303
41400,11524,70206,200,30.0,46.0,43.0,18.0,17.0,18.0,41274,41416
41700,7184,42934,657,35.0,60.0,57.0,25.0,25.0,25.0,41569,41702
41700,7184,42945,657,35.0,60.0,57.0,25.0,25.0,25.0,41569,41846
42600,4132,24888,413,43.0,63.0,42.0,32.0,32.0,32.0,42595,42624
42600,7336,44272,413,43.0,63.0,42.0,32.0,32.0,32.0,42587,42621
41100,7116,42283,754,28.0,44.0,41.0,19.0,19.0,19.0,41096,41147
40800,4018,24032,1188,37.0,58.0,48.0,25.0,24.0,18.0,40784,40826
39900,6214,37479,1020,41.0,64.0,62.0,31.0,33.0,33.0,39819,39903
40800,4027,24110,154,33.0,64.0,40.0,20.0,21.0,24.0,40789,40817
41700,1140,6252,242,44.0,52.0,43.0,31.0,31.0,30.0,41424,41707
41400,7141,42542,766,45.0,59.0,42.0,30.0,28.0,28.0,41308,41439
42600,4118,24772,632,48.0,63.0,59.0,35.0,34.0,39.0,42444,42602
42600,4118,24772,632,48.0,63.0,59.0,35.0,34.0,39.0,42444,42602
42600,4137,24926,1290,43.0,66.0,48.0,28.0,27.0,25.0,42596,42624
42600,7336,44272,1290,43.0,66.0,48.0,28.0,27.0,25.0,42587,42620
42900,370,1904,743,43.0,61.0,42.0,27.0,27.0,25.0,42829,43138
42900,7343,44349,743,43.0,61.0,42.0,27.0,27.0,25.0,42884,42919
40500,11519,70168,492,19.0,32.0,39.0,12.0,13.0,15.0,40448,40547
42900,7339,44305,561,44.0,62.0,55.0,34.0,36.0,35.0,42819,42909
42900,7339,44315,561,44.0,62.0,55.0,34.0,36.0,35.0,42818,43084
40800,9403,60861,243,29.0,47.0,43.0,20.0,20.0,18.0,40712,40857
41100,4040,24195,1048,41.0,56.0,65.0,35.0,32.0,28.0,41039,41142
40800,11937,73300,782,38.0,53.0,42.0,27.0,26.0,28.0,40586,40824
42000,7220,43251,617,47.0,64.0,63.0,37.0,37.0,34.0,41884,42118
42000,7222,43263,617,47.0,64.0,63.0,37.0,37.0,34.0,41966,42038
42000,7239,43414,617,47.0,64.0,63.0,37.0,37.0,34.0,41980,42245
42000,4084,24517,617,47.0,64.0,63.0,37.0,37.0,34.0,41980,42037
41400,7148,42589,823,40.0,60.0,42.0,27.0,24.0,14.0,41358,41415
42600,4118,24772,922,38.0,60.0,41.0,24.0,22.0,20.0,42444,42605
41100,2873,17809,1283,31.0,56.0,48.0,20.0,21.0,23.0,41029,41165
41400,7141,42542,1044,38.0,53.0,62.0,28.0,24.0,14.0,41308,41432
42600,7336,44272,155,41.0,68.0,40.0,31.0,31.0,28.0,42587,42621
40200,11515,70159,592,29.0,56.0,42.0,19.0,20.0,21.0,40189,40202
41100,7100,42133,121,32.0,44.0,62.0,21.0,21.0,22.0,41041,41139
41400,11524,70206,134,24.0,30.0,40.0,15.0,13.0,14.0,41274,41414
41400,11524,70206,206,42.0,54.0,42.0,32.0,31.0,27.0,41274,41418
41400,7141,42542,206,42.0,54.0,42.0,32.0,31.0,27.0,41308,41446
42000,7232,43355,1300,40.0,66.0,48.0,26.0,27.0,27.0,41979,42039
42000,7221,43262,1300,40.0,66.0,48.0,26.0,27.0,27.0,41966,42065
41700,4077,24465,680,42.0,62.0,43.0,38.0,34.0,29.0,41577,41739
40800,4018,24032,981,44.0,61.0,42.0,56.0,62.0,63.0,40784,40837
42600,10995,67665,31,43.0,61.0,47.0,29.0,26.0,25.0,42498,42835
42600,7299,43971,316,34.0,49.0,42.0,24.0,22.0,21.0,42382,42789
42600,4118,24772,316,34.0,49.0,42.0,24.0,22.0,21.0,42444,42604
42300,7291,43879,1226,37.0,59.0,49.0,29.0,27.0,23.0,42283,42308
42000,7222,43263,1100,33.0,52.0,63.0,25.0,25.0,26.0,41966,42026
40200,11515,70159,712,43.0,62.0,59.0,29.0,14.0,6.0,40189,40202
41400,7148,42589,987,23.0,32.0,53.0,14.0,13.0,13.0,41358,41401
41700,6226,37567,426,26.0,33.0,40.0,17.0,16.0,14.0,41647,41702
40800,6221,37516,520,20.0,32.0,39.0,12.0,13.0,15.0,40797,41297
42000,4083,24510,524,25.0,31.0,40.0,15.0,15.0,14.0,41945,42021
40800,4027,24106,571,35.0,57.0,53.0,24.0,24.0,27.0,40789,40923
41700,4077,24465,679,50.0,89.0,42.0,36.0,35.0,36.0,41577,41742
41700,1140,6252,679,50.0,89.0,42.0,36.0,35.0,36.0,41424,41788
40500,5915,36194,1,30.0,55.0,41.0,19.0,21.0,23.0,40480,40670
42600,10995,67665,1178,38.0,50.0,48.0,25.0,24.0,23.0,42498,42830
40500,5915,36194,471,19.0,30.0,40.0,12.0,13.0,15.0,40480,40675
41100,7115,42282,1146,33.0,53.0,49.0,24.0,24.0,18.0,41096,41234
41700,6226,37564,626,30.0,48.0,41.0,20.0,20.0,20.0,41647,41844
41700,7184,42945,626,30.0,48.0,41.0,20.0,20.0,20.0,41569,41850
40500,11518,70167,1281,30.0,54.0,49.0,20.0,22.0,24.0,40379,40507
42600,7299,43971,4,42.0,58.0,42.0,28.0,28.0,27.0,42382,42795
42600,7336,44272,4,42.0,58.0,42.0,28.0,28.0,27.0,42587,42622
41100,7101,42134,853,39.0,58.0,41.0,35.0,34.0,34.0,41039,41102
40800,11937,73301,303,35.0,53.0,42.0,24.0,24.0,25.0,40586,40842
41400,7148,42589,1002,36.0,50.0,63.0,25.0,22.0,21.0,41358,41413
41400,7148,42589,1090,29.0,47.0,63.0,19.0,18.0,18.0,41358,41407
41400,11524,70206,1090,29.0,47.0,63.0,19.0,18.0,18.0,41274,41417
41400,7141,42542,442,23.0,33.0,40.0,15.0,13.0,13.0,41308,41430
41400,4067,24405,442,23.0,33.0,40.0,15.0,13.0,13.0,41341,41406
41400,4054,24302,442,23.0,33.0,40.0,15.0,13.0,13.0,41296,41455
41100,7100,42133,454,16.0,26.0,40.0,9.0,10.0,11.0,41041,41134
40800,4027,24106,177,34.0,59.0,39.0,22.0,23.0,16.0,40789,40929
41100,7102,42145,383,31.0,62.0,40.0,20.0,20.0,22.0,41043,41168
41100,2873,17803,383,31.0,62.0,40.0,20.0,20.0,22.0,41029,41104
42000,7239,43414,626,33.0,50.0,42.0,22.0,21.0,20.0,41980,42209
42600,10995,67659,684,44.0,63.0,56.0,28.0,26.0,24.0,42498,42727
42000,7222,43263,847,36.0,56.0,55.0,23.0,22.0,22.0,41966,42030
41400,7141,42542,853,43.0,61.0,41.0,34.0,35.0,34.0,41308,41446
41100,3693,22203,303,36.0,56.0,42.0,24.0,24.0,25.0,41087,41173
39600,3970,23679,1213,49.0,66.0,48.0,34.0,34.0,31.0,39486,39652
41100,7102,42145,1124,35.0,53.0,49.0,21.0,22.0,25.0,41043,41180
41700,7185,42956,1090,31.0,50.0,63.0,21.0,20.0,19.0,41589,41716
41400,4067,24401,454,21.0,27.0,40.0,13.0,11.0,12.0,41342,41482
42000,7232,43355,363,40.0,68.0,39.0,28.0,28.0,27.0,41979,42038
42000,7239,43429,363,40.0,68.0,39.0,28.0,28.0,27.0,41980,42384
42000,7221,43252,363,40.0,68.0,39.0,28.0,28.0,27.0,41967,42020
41400,6225,37553,243,35.0,50.0,43.0,24.0,22.0,19.0,41378,41417
41700,4078,24472,1048,43.0,55.0,66.0,36.0,36.0,32.0,41599,41784
42600,7336,44272,617,47.0,68.0,63.0,39.0,37.0,35.0,42587,42622
41700,4077,24465,820,34.0,45.0,42.0,21.0,21.0,21.0,41577,41733
42000,7232,43355,823,37.0,60.0,42.0,24.0,26.0,20.0,41979,42043
42000,7221,43262,823,37.0,60.0,42.0,24.0,26.0,20.0,41966,42062
39600,3970,23679,832,53.0,55.0,57.0,38.0,36.0,30.0,39486,39664
42300,12050,74400,309,30.0,51.0,58.0,21.0,21.0,22.0,42200,42303
41700,4078,24472,1283,37.0,61.0,48.0,24.0,23.0,23.0,41599,41785
42000,7239,43429,1044,33.0,56.0,62.0,26.0,25.0,19.0,41980,42380
41700,7184,42934,794,36.0,56.0,62.0,24.0,23.0,23.0,41569,41715
41700,4078,24472,718,33.0,53.0,43.0,24.0,21.0,12.0,41599,41796
42300,7291,43879,738,36.0,56.0,62.0,25.0,25.0,25.0,42283,42313
42000,7221,43262,82,32.0,48.0,42.0,19.0,18.0,18.0,41966,42049
42600,7336,44272,1185,43.0,62.0,48.0,28.0,26.0,25.0,42587,42621
42600,7336,44272,1185,43.0,62.0,48.0,28.0,26.0,25.0,42587,42619
42600,7299,43971,145,27.0,31.0,39.0,18.0,17.0,16.0,42382,42788
42600,7299,43957,174,48.0,67.0,40.0,33.0,31.0,29.0,42383,42605
42900,7339,44315,1139,46.0,61.0,49.0,31.0,32.0,31.0,42818,43099
40200,11515,70155,220,31.0,48.0,43.0,20.0,22.0,23.0,40190,40201
39900,3841,22785,692,30.0,64.0,42.0,20.0,24.0,25.0,39850,39929
41400,10759,66531,37,22.0,60.0,58.0,10.0,18.0,18.0,41340,41436
41400,7140,42531,37,22.0,60.0,58.0,10.0,18.0,18.0,41301,41648
42000,7222,43263,1095,27.0,36.0,59.0,18.0,16.0,15.0,41966,42019
41100,3693,22204,474,17.0,29.0,40.0,10.0,11.0,13.0,41087,41179
40800,4018,24032,1141,26.0,56.0,49.0,17.0,17.0,19.0,40784,40816
41100,7115,42272,233,32.0,49.0,42.0,22.0,22.0,24.0,41096,41139
41100,7102,42145,233,32.0,49.0,42.0,22.0,22.0,24.0,41043,41174
40200,712,3581,1167,36.0,67.0,48.0,27.0,30.0,29.0,40189,40296
42000,7221,43262,869,37.0,54.0,41.0,25.0,25.0,26.0,41966,42052
40500,11519,70168,307,28.0,49.0,41.0,18.0,20.0,21.0,40448,40552
42600,4132,24884,497,28.0,35.0,40.0,17.0,16.0,15.0,42595,42721
41700,7185,42956,529,25.0,33.0,39.0,15.0,14.0,14.0,41589,41710
42000,7232,43355,453,26.0,32.0,40.0,16.0,15.0,14.0,41979,42025
42000,7239,43414,453,26.0,32.0,40.0,16.0,15.0,14.0,41980,42184
39900,12354,75956,561,35.0,58.0,54.0,22.0,25.0,25.0,39811,39947
41400,7141,42542,1143,36.0,60.0,49.0,25.0,22.0,22.0,41308,41438
41400,4054,24302,1000,36.0,49.0,59.0,30.0,29.0,25.0,41296,41462
40500,11518,70167,1287,27.0,43.0,48.0,17.0,14.0,7.0,40379,40509
42600,10995,67665,1151,49.0,67.0,48.0,37.0,37.0,37.0,42498,42822
42000,7221,43252,860,38.0,52.0,76.0,25.0,29.0,32.0,41967,42017
42600,7299,43971,772,36.0,55.0,49.0,23.0,21.0,20.0,42382,42801
42600,4132,24884,772,36.0,55.0,49.0,23.0,21.0,20.0,42595,42710
42600,4132,24888,772,36.0,55.0,49.0,23.0,21.0,20.0,42595,42621
41100,7116,42283,737,37.0,52.0,42.0,26.0,26.0,22.0,41096,41156
39900,3842,22788,316,30.0,52.0,42.0,18.0,21.0,18.0,39879,39978
39900,3841,22785,316,30.0,52.0,42.0,18.0,21.0,18.0,39850,39930
42600,10995,67659,1102,31.0,41.0,60.0,18.0,17.0,15.0,42498,42709
40800,9403,60861,498,21.0,31.0,40.0,13.0,13.0,15.0,40712,40852
42000,7222,43263,548,25.0,30.0,53.0,15.0,15.0,16.0,41966,42018
42000,7221,43262,548,25.0,30.0,53.0,15.0,15.0,16.0,41966,42052
42000,7221,43252,590,34.0,60.0,42.0,22.0,21.0,21.0,41967,42012
40500,5915,36194,634,33.0,60.0,42.0,24.0,25.0,25.0,40480,40662
40800,5094,31927,987,20.0,31.0,53.0,13.0,12.0,14.0,40750,40908
39900,3842,22788,422,21.0,29.0,39.0,13.0,16.0,16.0,39879,39969
40200,11515,70159,520,22.0,29.0,39.0,14.0,16.0,17.0,40189,40202
41100,2873,17809,1240,28.0,49.0,49.0,19.0,20.0,22.0,41029,41160
41100,7102,42145,1241,31.0,52.0,49.0,21.0,21.0,23.0,41043,41192
40800,5094,31927,219,28.0,54.0,62.0,18.0,18.0,20.0,40750,40909
40500,3988,23801,229,31.0,50.0,42.0,19.0,21.0,24.0,40434,40531
42600,10995,67659,697,45.0,58.0,41.0,37.0,36.0,39.0,42498,42729
42600,4137,24926,697,45.0,58.0,41.0,37.0,36.0,39.0,42596,42642
42600,4137,24923,697,45.0,58.0,41.0,37.0,36.0,39.0,42596,42738
41400,4067,24401,25,48.0,63.0,42.0,34.0,32.0,32.0,41341,41507
42600,4137,24926,860,50.0,61.0,76.0,38.0,37.0,34.0,42596,42628
42600,4132,24888,860,50.0,61.0,76.0,38.0,37.0,34.0,42596,42648
39900,6214,37479,1015,47.0,61.0,63.0,62.0,60.0,56.0,39819,40007
42300,7291,43879,331,39.0,64.0,40.0,27.0,28.0,27.0,42283,42317
41700,4078,24472,184,41.0,62.0,39.0,28.0,27.0,25.0,41599,41783
42600,10995,67665,778,42.0,57.0,42.0,26.0,26.0,26.0,42498,42825
42600,4137,24926,778,42.0,57.0,42.0,26.0,26.0,26.0,42596,42639
39900,1379,7940,38,34.0,57.0,42.0,23.0,27.0,27.0,39611,39910
42600,10203,64017,933,42.0,53.0,41.0,30.0,27.0,29.0,42394,42639
42600,7336,44272,933,42.0,53.0,41.0,30.0,27.0,29.0,42587,42616
41700,6226,37567,1080,30.0,48.0,63.0,20.0,19.0,19.0,41647,41754
41100,2873,17809,577,29.0,58.0,39.0,21.0,20.0,22.0,41029,41164
42600,10995,67659,1252,38.0,53.0,49.0,25.0,22.0,20.0,42498,42721
42600,10995,67664,785,47.0,57.0,60.0,36.0,34.0,32.0,42498,42614
40800,4018,24033,803,36.0,56.0,42.0,24.0,24.0,26.0,40784,40829
42600,10995,67665,731,43.0,52.0,95.0,28.0,26.0,25.0,42498,42836
42600,7336,44272,731,43.0,52.0,95.0,28.0,26.0,25.0,42587,42621
40800,4027,24110,1212,32.0,56.0,48.0,21.0,21.0,16.0,40789,40829
39600,3970,23679,421,24.0,31.0,40.0,16.0,18.0,16.0,39486,39660
41100,7100,42133,214,46.0,52.0,42.0,53.0,42.0,30.0,41041,41145
41100,7115,42272,214,46.0,52.0,42.0,53.0,42.0,30.0,41096,41146
42000,7222,43263,641,41.0,54.0,42.0,28.0,27.0,26.0,41966,42036
42300,7291,43879,397,35.0,60.0,42.0,23.0,23.0,23.0,42283,42309
42900,7343,44349,748,41.0,57.0,42.0,31.0,30.0,27.0,42884,42918
40800,4010,23977,77,29.0,56.0,42.0,19.0,18.0,14.0,40714,40961
40800,4018,24032,937,35.0,48.0,40.0,24.0,23.0,17.0,40784,40823
40800,5094,31927,1192,34.0,59.0,48.0,23.0,23.0,17.0,40750,40908
40800,4027,24106,1192,34.0,59.0,48.0,23.0,23.0,17.0,40789,40923
40500,5915,36193,533,20.0,26.0,55.0,13.0,14.0,18.0,40481,40525
39600,3970,23679,1073,41.0,60.0,60.0,26.0,26.0,23.0,39486,39661
41700,7184,42945,624,33.0,52.0,59.0,23.0,22.0,22.0,41569,41846
42600,10203,64017,1302,48.0,72.0,48.0,38.0,37.0,36.0,42394,42661
40800,5094,31927,1274,34.0,52.0,48.0,22.0,22.0,15.0,40750,40908
41100,7102,42145,511,19.0,32.0,40.0,12.0,11.0,13.0,41043,41153
41700,4077,24465,360,38.0,59.0,58.0,25.0,24.0,23.0,41577,41734
42900,7338,44304,785,42.0,55.0,60.0,34.0,34.0,33.0,42816,43042
39900,6968,41163,1313,38.0,59.0,49.0,26.0,29.0,29.0,39832,39926
41100,7100,42133,631,34.0,54.0,41.0,21.0,22.0,24.0,41041,41146
41100,7115,42272,631,34.0,54.0,41.0,21.0,22.0,24.0,41096,41141
40200,11515,70159,708,34.0,59.0,42.0,23.0,26.0,27.0,40189,40202
41100,7102,42145,829,37.0,60.0,41.0,24.0,23.0,18.0,41043,41198
41100,6466,38930,829,37.0,60.0,41.0,24.0,23.0,18.0,40970,41145
41100,2873,17803,829,37.0,60.0,41.0,24.0,23.0,18.0,41029,41106
42600,4137,24927,43,47.0,64.0,41.0,32.0,31.0,29.0,42596,42658
41400,4054,24302,283,34.0,51.0,41.0,22.0,21.0,21.0,41296,41457
40500,1879,10391,339,30.0,56.0,56.0,20.0,23.0,26.0,40330,40505
40200,12357,75959,349,35.0,63.0,40.0,23.0,25.0,27.0,40171,40264
41100,7116,42283,173,46.0,64.0,40.0,43.0,34.0,22.0,41096,41164
42300,1556,8670,175,41.0,65.0,40.0,28.0,28.0,27.0,42286,42322
42000,7220,43251,1307,44.0,62.0,48.0,28.0,28.0,25.0,41884,42116
42900,7343,44349,652,46.0,56.0,41.0,31.0,32.0,31.0,42884,42921
40500,11518,70167,70,31.0,55.0,61.0,20.0,22.0,23.0,40379,40504
42000,4083,24506,98,36.0,46.0,41.0,27.0,30.0,35.0,41944,42097
41100,7101,42144,1001,33.0,55.0,62.0,23.0,23.0,25.0,41039,41318
41100,7102,42145,1001,33.0,55.0,62.0,23.0,23.0,25.0,41043,41183
39600,3970,23679,1042,52.0,69.0,53.0,40.0,39.0,35.0,39486,39664
41100,7100,42133,224,26.0,54.0,61.0,17.0,17.0,19.0,41041,41132
39600,3970,23683,260,44.0,59.0,42.0,30.0,25.0,13.0,39486,39623
40500,11519,70168,603,28.0,51.0,42.0,19.0,21.0,16.0,40448,40552
41100,7116,42283,40,35.0,56.0,41.0,23.0,24.0,24.0,41096,41159
42300,12050,74400,122,35.0,52.0,41.0,25.0,25.0,25.0,42200,42307
39900,3842,22786,917,43.0,54.0,57.0,68.0,55.0,29.0,39879,39922
39900,6214,37476,917,43.0,54.0,57.0,68.0,55.0,29.0,39819,40145
41100,3693,22200,560,31.0,55.0,39.0,19.0,19.0,14.0,41087,41155
42600,10995,67665,207,36.0,59.0,61.0,24.0,24.0,23.0,42498,42819
42600,4137,24926,207,36.0,59.0,61.0,24.0,24.0,23.0,42596,42635
40200,11515,70155,260,32.0,57.0,42.0,16.0,7.0,3.0,40190,40202
41700,7176,42875,596,42.0,55.0,42.0,29.0,28.0,27.0,41487,41726
41100,7116,42283,603,29.0,49.0,42.0,19.0,19.0,17.0,41096,41155
42600,10995,67659,1297,37.0,69.0,48.0,24.0,24.0,24.0,42498,42721
42600,4137,24926,796,41.0,58.0,59.0,26.0,24.0,24.0,42596,42625
42600,7299,43957,808,50.0,63.0,42.0,33.0,31.0,30.0,42383,42609
39600,3970,23679,1164,44.0,62.0,49.0,29.0,30.0,26.0,39486,39656
41700,7184,42945,40,42.0,59.0,41.0,28.0,27.0,26.0,41569,41850
42600,10995,67664,330,40.0,63.0,40.0,28.0,27.0,27.0,42498,42603
42600,10995,67656,330,40.0,63.0,40.0,28.0,27.0,27.0,42498,42878
41100,7115,42272,70,33.0,53.0,61.0,21.0,21.0,22.0,41096,41141
41700,7184,42934,885,44.0,59.0,41.0,36.0,34.0,34.0,41569,41727
41700,7184,42945,885,44.0,59.0,41.0,36.0,34.0,34.0,41569,41850
41700,4078,24472,1001,37.0,59.0,62.0,29.0,28.0,26.0,41599,41794
40200,712,3581,1042,44.0,67.0,53.0,35.0,37.0,36.0,40189,40299
41100,2873,17809,393,34.0,49.0,42.0,23.0,29.0,35.0,41029,41167
42300,7239,43414,793,49.0,63.0,42.0,38.0,40.0,40.0,41980,42322
40800,4018,24033,1221,32.0,50.0,49.0,19.0,20.0,22.0,40784,40832
41100,7102,42145,1023,26.0,48.0,63.0,17.0,16.0,16.0,41044,41160
41100,3693,22204,1105,22.0,30.0,60.0,14.0,14.0,15.0,41087,41180
41400,4067,24401,440,23.0,30.0,40.0,14.0,13.0,13.0,41341,41491
41400,4054,24302,440,23.0,30.0,40.0,14.0,13.0,13.0,41296,41467
39900,1379,7940,574,37.0,64.0,56.0,25.0,28.0,28.0,39611,39910
42300,7239,43429,196,41.0,66.0,39.0,27.0,27.0,25.0,41980,42387
41700,6226,37567,1019,33.0,45.0,60.0,25.0,25.0,24.0,41647,41754
40500,11518,70164,267,31.0,56.0,42.0,21.0,22.0,24.0,40379,40736
42900,7343,44349,597,49.0,58.0,42.0,35.0,34.0,32.0,42884,42922
40500,5915,36194,718,25.0,52.0,43.0,18.0,14.0,7.0,40481,40639
40500,11518,70167,1271,37.0,61.0,48.0,30.0,29.0,19.0,40379,40512
41400,7141,42542,1185,37.0,59.0,48.0,24.0,22.0,23.0,41308,41439
42900,7339,44315,1064,35.0,55.0,62.0,27.0,26.0,23.0,42818,43079
41700,4077,24465,142,26.0,30.0,54.0,17.0,16.0,16.0,41578,41730
41700,4077,24465,1139,45.0,63.0,49.0,31.0,31.0,31.0,41577,41743
41700,7184,42934,1139,45.0,63.0,49.0,31.0,31.0,31.0,41569,41729
41700,7184,42945,1139,45.0,63.0,49.0,31.0,31.0,31.0,41569,41854
40800,6440,38823,1061,35.0,50.0,59.0,25.0,21.0,20.0,40680,40801
42000,7239,43414,807,46.0,64.0,41.0,31.0,31.0,30.0,41980,42274
42000,4083,24506,809,52.0,66.0,60.0,36.0,36.0,36.0,41944,42103
40800,11937,73300,923,29.0,48.0,34.0,17.0,17.0,18.0,40586,40816
42300,7291,43879,468,22.0,29.0,39.0,14.0,15.0,14.0,42283,42311
42000,6526,39172,488,23.0,33.0,39.0,14.0,14.0,14.0,41876,42035
42900,7339,44305,163,46.0,69.0,39.0,34.0,34.0,33.0,42819,42909
42900,7339,44315,163,46.0,69.0,39.0,34.0,34.0,33.0,42818,43098
41400,11524,70206,377,39.0,64.0,53.0,28.0,26.0,26.0,41274,41417
40800,4027,24106,1091,32.0,53.0,60.0,25.0,23.0,26.0,40789,40921
40800,4010,23977,1091,32.0,53.0,60.0,25.0,23.0,26.0,40714,40955
42000,4083,24506,448,25.0,34.0,40.0,15.0,15.0,14.0,41944,42090
40800,4018,24032,503,21.0,33.0,40.0,13.0,13.0,14.0,40784,40811
40200,12357,75959,141,22.0,31.0,39.0,15.0,16.0,19.0,40171,40264
42300,12050,74400,357,39.0,63.0,40.0,27.0,29.0,27.0,42200,42310
42000,7218,43229,694,45.0,63.0,58.0,37.0,38.0,44.0,41880,42047
42000,7232,43355,694,45.0,63.0,58.0,37.0,38.0,44.0,41979,42039
42300,7239,43429,1193,44.0,66.0,48.0,31.0,31.0,29.0,41980,42387
42300,12050,74400,28,34.0,56.0,41.0,22.0,22.0,22.0,42200,42306
41100,7115,42282,298,34.0,55.0,61.0,23.0,22.0,17.0,41096,41229
41100,7115,42282,298,34.0,55.0,61.0,23.0,22.0,17.0,41096,41229
39600,3970,23679,1265,44.0,70.0,49.0,27.0,22.0,17.0,39486,39651
39900,12354,75956,793,44.0,58.0,42.0,35.0,37.0,33.0,39811,39956
41100,7100,42133,678,27.0,54.0,42.0,19.0,19.0,21.0,41041,41137
42000,7232,43355,1159,45.0,64.0,48.0,38.0,37.0,34.0,41979,42045
42000,7221,43252,527,25.0,26.0,54.0,15.0,15.0,14.0,41967,42007
42900,7343,44349,168,44.0,66.0,40.0,29.0,30.0,29.0,42884,42919
41400,7148,42589,1128,37.0,58.0,48.0,25.0,23.0,25.0,41358,41415
42300,7291,43879,1144,36.0,58.0,49.0,25.0,25.0,24.0,42283,42316
42300,3273,20539,1144,36.0,58.0,49.0,25.0,25.0,24.0,42289,42372
41100,7102,42145,623,32.0,57.0,62.0,22.0,21.0,22.0,41043,41186
42000,7220,43251,110,29.0,50.0,41.0,21.0,20.0,20.0,41884,42107
42000,7232,43355,110,29.0,50.0,41.0,21.0,20.0,20.0,41979,42034
42000,4084,24517,861,43.0,56.0,41.0,33.0,30.0,31.0,41980,42026
42600,10995,67659,494,26.0,33.0,40.0,16.0,15.0,15.0,42498,42710
42000,4083,24506,356,38.0,63.0,39.0,25.0,25.0,23.0,41945,42094
42000,7232,43355,598,42.0,57.0,59.0,35.0,39.0,44.0,41979,42041
40500,5915,36194,786,43.0,58.0,42.0,61.0,61.0,39.0,40480,40680
40500,5915,36194,786,43.0,58.0,42.0,61.0,61.0,39.0,40480,40689
39900,3842,22788,677,37.0,60.0,41.0,25.0,29.0,29.0,39879,39968
42000,7232,43355,710,39.0,60.0,42.0,20.0,9.0,4.0,41979,42034
41100,7102,42145,52,41.0,60.0,42.0,30.0,31.0,35.0,41043,41194
41700,4077,24465,576,37.0,68.0,39.0,25.0,26.0,24.0,41577,41730
40500,6970,41178,358,33.0,63.0,39.0,22.0,25.0,27.0,40469,40524
40500,11519,70168,358,33.0,63.0,39.0,22.0,25.0,27.0,40448,40558
41700,7184,42934,954,34.0,53.0,36.0,24.0,23.0,21.0,41569,41711
41400,11524,70206,1175,36.0,62.0,48.0,23.0,22.0,18.0,41274,41416
40800,9403,60861,570,40.0,59.0,59.0,27.0,27.0,29.0,40712,40878
40800,6221,37518,155,33.0,65.0,40.0,21.0,21.0,24.0,40797,40869
